trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
46600	9943	1	1	1	3	1	5	0.0	2	2013	11	21	4	11.5	78	0	0	1	321	0.070277778	0.0302777779999999	0.019166667	0.0	0.016111111	0.0	0	0.014722222	0.0	0.04	0.0	0.0943396
46617	9947	0	3	4	4	2	1	1.0	2	2013	11	21	4	12.5	67	0	1	1	3025	0.760277778	0.253055556	0.2344444439999999	0.0	0.387222222	0.0	0	0.258055556	1.5	0.55	0.0	0.234661
46622	9949	0	1	3	4	1	1	1.0	2	2013	11	21	4	16.5	29	0	1	2	9780	2.320555556	0.776388889	0.331111111	0.433333333	0.0	0.083333333	1	0.534166667	2.4	1.75	0.0	0.5013
46636	9952	1	1	4	3	1	5	0.0	2	2013	11	21	4	11.5	75	0	1	1	4107	1.026111111	0.311111111	0.266111111	0.0	0.4	0.0	0	0.259166667	0.0	0.79	0.0	0.363344
46641	9954	0	0	3	2	6	1	1.0	2	2013	11	21	4	7.5	20	1	0	0	8792	1.931666667	0.534166667	0.218611111	0.316666667	0.0	0.0	0	0.4458333329999999	2.4	1.3	0.0	0.679128
46644	9954	1	1	3	1	6	1	1.0	2	2013	11	21	4	23.0	30	0	0	0	16438	3.541944444	1.082777778	0.180833333	0.6333333329999999	0.0	0.0	0	0.671111111	2.8	2.25	0.0	0.5115890000000001
46649	9956	1	1	4	1	1	1	1.0	2	2013	11	21	4	15.25	27	1	0	1	3548	0.8766666670000001	0.2822222219999999	0.153611111	0.0	0.355555556	0.0	0	0.241111111	1.5	0.72	0.0	0.392857
46674	9963	2	3	1	3	1	4	1.0	2	2013	11	21	4	11.08333333	26	1	0	1	817	0.2191666669999999	0.0611111109999999	0.094444444	0.0	0.06	0.0	0	0.068333333	1.5	0.17	0.0	0.231707
46705	9967	0	0	3	1	1	1	1.0	2	2013	11	22	5	8.25	33	0	1	1	16386	3.7675	1.105833333	0.368888889	0.65	0.0	0.0	0	1.055277778	4.7	2.81	10.5	0.577784
46712	9968	0	0	3	2	6	1	1.0	2	2013	11	22	5	8.0	38	1	0	0	1687	0.427222222	0.1075	0.1222222219999999	0.0	0.139166667	0.0	0	0.079722222	1.5	0.26	0.0	0.0766551
46717	9969	0	1	1	4	6	1	1.0	2	2013	11	22	5	9.25	59	0	0	0	535	0.146388889	0.0388888889999999	0.124166667	0.0	0.026666667	0.0	0	0.046944444	1.5	0.1	0.0	0.5680470000000001
46729	9972	0	0	3	4	1	1	1.0	2	2013	11	22	5	10.0	33	1	1	2	4529	0.9825	0.2613888889999999	0.088333333	0.0	0.345	0.0	0	0.281111111	1.5	0.75	0.0	0.5029640000000001
46730	9972	0	1	1	4	1	1	1.0	2	2013	11	22	5	13.0	33	1	1	2	1139	0.309166667	0.114166667	0.203055556	0.0	0.054166667	0.0	0	0.1425	1.5	0.3	10.5	0.5068229999999999
46732	9973	0	0	3	1	6	1	1.0	2	2013	11	22	5	8.75	51	1	0	0	7369	1.760555556	0.571388889	0.213055556	0.316666667	0.0	0.083333333	1	0.548611111	3.3	1.27	10.5	0.686582
46735	9974	0	1	4	4	2	1	1.0	2	2013	11	22	5	16.5	26	0	1	1	7726	1.821944444	0.501111111	0.220555556	0.1166666669999999	0.416666667	0.133333333	1	0.472222222	3.2	1.13	0.0	0.442941
46745	9976	1	3	1	5	6	1	1.0	2	2013	11	22	5	17.0	37	0	1	0	1284	0.322222222	0.1291666669999999	0.042222222	0.0	0.131666667	0.0	0	0.105277778	1.5	0.24	0.0	0.432718
46753	9977	0	4	4	2	2	1	1.0	2	2013	11	22	5	16.16666667	49	1	1	2	2390	0.7636111109999999	0.216944444	0.146388889	0.0	0.327777778	0.0	0	0.1938888889999999	1.5	0.52	0.0	0.140401
46767	9978	0	8	4	3	1	1	1.0	2	2013	11	22	5	17.25	28	1	1	2	2332	0.697777778	0.208611111	0.13	0.0	0.1772222219999999	0.0	0	0.161666667	1.5	0.55	0.0	0.207904
46809	9987	0	1	3	5	6	5	0.0	2	2013	11	22	5	10.0	54	1	0	0	1369	0.3802777779999999	0.131666667	0.098333333	0.0	0.120277778	0.0	0	0.1266666669999999	0.0	0.31	0.0	0.212719
46830	9990	2	2	3	2	6	1	1.0	2	2013	11	22	5	11.5	33	1	0	0	1181	0.306388889	0.109444444	0.096944444	0.0	0.088333333	0.0	0	0.1191666669999999	1.5	0.26	0.0	0.118881
46837	9990	3	1	3	1	6	1	1.0	2	2013	11	22	5	18.25	40	0	0	0	7973	1.878888889	0.553333333	0.203333333	0.35	0.0	0.0	0	0.530833333	3.3	1.39	0.0	0.575092
46842	9991	1	0	3	1	1	5	0.0	2	2013	11	22	5	9.0	65	1	0	1	1063	0.265277778	0.071944444	0.0825	0.0	0.066666667	0.0	0	0.066111111	0.0	0.19	0.0	0.2436969999999999
46857	9994	1	1	3	1	1	1	1.0	2	2013	11	22	5	17.75	32	1	1	1	19975	4.686944444	1.539166667	0.125277778	0.416666667	0.098888889	0.2166666669999999	2	1.216388889	7.9	3.53	10.5	0.7129479999999999
46889	10000	0	1	4	5	1	1	1.0	2	2013	11	23	6	10.08333333	42	1	1	1	1533	0.383611111	0.1447222219999999	0.208055556	0.0	0.085833333	0.0	0	0.126111111	1.5	0.38	0.0	0.2951539999999999
46891	10000	0	3	4	5	1	1	1.0	2	2013	11	23	6	11.0	42	1	1	1	5112	1.195277778	0.389444444	0.071388889	0.0	0.439166667	0.1	1	0.293611111	3.0	0.83	0.0	0.302744
46898	10000	3	0	4	3	1	5	0.0	2	2013	11	23	6	9.75	10	0	0	1	5245	1.226111111	0.4194444439999999	0.3313888889999999	0.15	0.0	0.0	0	0.292777778	0.0	0.85	0.0	0.2409869999999999
46927	10006	0	3	3	3	6	4	1.0	2	2013	11	23	6	22.0	52	0	1	0	4214	0.953333333	0.4158333329999999	0.095	0.183333333	0.0	0.0	0	0.435555556	1.6	0.91	0.0	0.656888
46930	10007	1	0	3	3	1	4	0.5	2	2013	11	23	6	18.0	26	1	0	1	3605	0.929166667	0.263055556	0.195	0.1	0.0	0.0	0	0.2444444439999999	1.0	0.69	0.0	0.653409
46937	10008	0	1	1	3	6	1	1.0	2	2013	11	23	6	9.25	41	0	0	0	433	0.101944444	0.026388889	0.042222222	0.0	0.022222222	0.0	0	0.017777778	1.5	0.06	0.0	0.015625
46947	10011	1	3	1	3	6	1	1.0	2	2013	11	23	6	19.08333333	39	0	0	0	583	0.174166667	0.0711111109999999	0.0433333329999999	0.0	0.064166667	0.0	0	0.036388889	1.5	0.09	0.0	0.290076
46953	10012	2	2	2	3	6	3	0.0	2	2013	11	23	6	17.16666667	15	0	0	0	899	0.249444444	0.0608333329999999	0.168333333	0.0	0.091666667	0.0	0	0.080555556	0.0	0.21	0.0	0.203448
46961	10014	0	6	4	3	6	1	1.0	2	2013	11	23	6	15.11666667	46	1	0	0	1101	0.314722222	0.096111111	0.143888889	0.0	0.079444444	0.0	0	0.091111111	1.5	0.23	0.0	0.1128049999999999
46978	10020	1	2	3	3	1	2	0.0	2	2013	11	24	7	18.5	17	0	0	2	2477	0.576388889	0.219444444	0.048611111	0.0	0.286111111	0.0	0	0.1775	0.0	0.49	0.0	0.205008
47003	10026	1	1	3	3	1	5	0.0	2	2013	11	24	7	14.0	7	1	0	2	4436	1.113333333	0.346666667	0.09	0.0	0.468611111	0.0	0	0.3444444439999999	0.0	1.01	0.0	0.473387
47008	10028	0	2	1	3	6	1	1.0	2	2013	11	25	1	19.0	20	1	0	0	576	0.168333333	0.069444444	0.0925	0.0	0.0375	0.0	0	0.051666667	1.5	0.12	0.0	0.462366
47032	10033	0	6	4	1	2	1	1.0	2	2013	11	25	1	19.71666667	62	0	1	2	256	0.066666667	0.024722222	0.0144444439999999	0.0	0.016666667	0.0	0	0.010833333	1.5	0.03	0.0	0.0
47035	10034	0	1	3	5	5	1	1.0	2	2013	11	25	1	8.833333332999999	42	1	1	2	5452	1.281111111	0.431388889	0.108888889	0.0	0.4083333329999999	0.0	0	0.4575	1.5	1.44	10.5	0.636308
47070	10041	1	0	3	1	1	1	1.0	2	2013	11	25	1	8.5	39	1	1	2	9015	2.229722222	0.6961111109999999	0.150833333	0.25	0.040555556	0.192777778	2	0.701666667	5.0	1.82	10.5	0.530879
47073	10042	0	1	4	4	6	1	1.0	2	2013	11	25	1	18.0	33	0	0	0	8804	2.500277778	0.633888889	0.239166667	0.25	0.158333333	0.15	2	0.369166667	3.9	1.25	0.0	0.44921
47082	10044	0	1	3	5	6	1	1.0	2	2013	11	25	1	10.66666667	41	1	0	0	3271	0.845833333	0.278888889	0.051666667	0.0	0.466111111	0.0	0	0.138055556	1.5	0.49	0.0	0.380282
47091	10046	0	1	1	2	1	1	1.0	2	2013	11	25	1	9.0	39	1	1	2	1298	0.347777778	0.1172222219999999	0.105	0.0	0.083333333	0.0	0	0.081388889	1.5	0.24	0.0	0.2252559999999999
47115	10051	0	4	4	3	1	1	1.0	2	2013	11	26	2	17.5	42	1	1	2	618	0.22	0.078888889	0.115833333	0.0	0.068888889	0.0	0	0.059166667	1.5	0.16	0.0	0.028169
47156	10056	2	1	4	2	1	1	1.0	2	2013	11	26	2	15.0	18	1	1	2	5307	1.319722222	0.365	0.051388889	0.0	0.45	0.1	1	0.3263888889999999	3.0	0.94	0.0	0.209362
47159	10057	0	0	2	1	6	1	1.0	2	2013	11	26	2	8.166666667000001	34	0	1	0	6821	1.6025	0.589722222	0.150277778	0.183333333	0.246111111	0.1	1	0.685555556	4.4	1.44	10.5	0.820908
47166	10059	0	5	4	1	1	1	1.0	2	2013	11	26	2	23.16666667	48	1	1	1	2538	0.591666667	0.155	0.018055556	0.0	0.148333333	0.0	0	0.113055556	1.5	0.45	0.0	0.0786241
47206	10066	1	0	3	1	6	1	1.0	2	2013	11	26	2	6.5	29	0	0	0	5993	1.606388889	0.564722222	0.0736111109999999	0.133333333	0.243333333	0.21	2	0.483888889	5.9	1.2	0.0	0.592422
47215	10068	2	1	1	5	1	1	1.0	2	2013	11	27	3	12.5	31	1	1	2	537	0.138888889	0.053333333	0.056666667	0.0	0.033333333	0.0	0	0.0861111109999999	1.5	0.16	0.0	0.193548
47244	10075	0	3	4	3	1	1	1.0	2	2013	11	27	3	12.58333333	48	1	1	2	10122	2.390833333	0.6369444439999999	0.167222222	0.0	0.783333333	0.0	0	0.3125	1.5	1.36	0.0	0.225778
47262	10078	1	0	4	3	2	5	0.0	2	2013	11	27	3	7.666666667	10	1	0	2	3264	0.796666667	0.240555556	0.150833333	0.0	0.390555556	0.0	0	0.221111111	0.0	0.52	0.0	0.51005
47264	10078	1	2	4	2	2	5	0.0	2	2013	11	27	3	16.5	10	1	0	2	5687	1.488055556	0.496388889	0.442222222	0.2	0.0	0.0	0	0.446944444	0.0	0.99	0.0	0.454941
47270	10079	1	0	4	3	6	5	0.0	2	2013	11	27	3	8.0	61	0	1	1	5159	1.254166667	0.416111111	0.1016666669999999	0.166666667	0.149444444	0.168611111	1	0.3675	0.0	0.93	0.0	0.3514739999999999
47281	10080	3	1	3	1	6	1	1.0	2	2013	11	27	3	20.5	37	0	1	0	9771	2.204444444	0.7788888890000001	0.1769444439999999	0.3833333329999999	0.0	0.0	0	0.6022222220000001	2.6	1.52	0.0	0.5465869999999999
47355	10095	2	1	1	2	2	5	0.0	2	2013	11	28	4	15.0	5	1	0	2	844	0.167222222	0.041111111	0.0705555559999999	0.0	0.034166667	0.0	0	0.032777778	0.0	0.1	0.0	0.0169492
47374	10101	1	0	4	1	1	1	1.0	2	2013	11	28	4	5.5	43	0	1	2	6947	1.561944444	0.456111111	0.085833333	0.0	0.384166667	0.1166666669999999	1	0.266111111	3.0	1.06	0.0	0.156576
47391	10104	0	1	3	1	6	1	1.0	2	2013	11	28	4	18.0	38	0	1	0	6295	1.605555556	0.620833333	0.079444444	0.2666666669999999	0.190555556	0.1036111109999999	1	0.6022222220000001	3.2	1.62	0.0	0.520756
47394	10106	0	3	3	1	6	1	1.0	2	2013	11	28	4	18.0	32	0	1	0	10734	2.621111111	0.861666667	0.098888889	0.333333333	0.075833333	0.166111111	1	0.957222222	5.0	2.13	10.5	0.701973
47401	10107	1	3	4	4	1	1	1.0	2	2013	11	28	4	16.0	58	0	1	1	3717	0.881944444	0.3025	0.329722222	0.1	0.0	0.0	0	0.414722222	2.5	0.99	0.0	0.265908
47402	10107	1	4	2	1	1	1	1.0	2	2013	11	28	4	3.5	58	0	1	1	3723	0.915	0.307777778	0.2263888889999999	0.0	0.248055556	0.0	0	0.22	1.5	0.66	0.0	0.0479798
47406	10109	0	0	3	4	2	1	1.0	2	2013	11	28	4	16.0	36	0	1	2	18059	4.6505555560000005	1.434166667	0.163055556	0.9	0.0	0.066666667	1	0.927222222	2.8	3.31	0.0	0.5820850000000001
47409	10110	0	0	4	3	1	1	1.0	2	2013	11	28	4	8.75	46	1	1	1	1957	0.485277778	0.141666667	0.1794444439999999	0.0	0.120833333	0.0	0	0.13	1.5	0.36	0.0	0.117521
47410	10110	0	1	4	5	1	1	1.0	2	2013	11	28	4	8.916666667000001	46	1	1	1	648	0.189444444	0.061944444	0.139166667	0.0	0.033333333	0.0	0	0.059166667	1.5	0.15	0.0	0.1549299999999999
47418	10110	3	1	1	2	1	3	0.0	2	2013	11	28	4	15.5	13	0	0	1	258	0.0861111109999999	0.0325	0.0633333329999999	0.0	0.016111111	0.0	0	0.041388889	0.0	0.08	0.0	0.2751679999999999
47436	10113	1	3	4	5	1	1	1.0	2	2013	11	29	5	15.26666667	44	1	1	1	585	0.2163888889999999	0.0675	0.177777778	0.0	0.0258333329999999	0.0	0	0.056111111	1.5	0.15	0.0	0.128713
47440	10113	2	5	4	3	1	3	0.0	2	2013	11	29	5	16.25	15	1	0	1	828	0.226944444	0.078055556	0.0675	0.0	0.1075	0.0	0	0.069722222	0.0	0.18	0.0	0.111554
47468	10117	0	2	3	3	1	5	0.0	2	2013	11	29	5	14.0	65	0	1	1	1691	0.4377777779999999	0.203055556	0.1436111109999999	0.066666667	0.0	0.0	0	0.145	0.0	0.35	10.5	0.62069
47481	10118	1	3	4	3	1	5	0.0	2	2013	11	29	5	16.16666667	83	1	1	1	1372	0.566111111	0.1819444439999999	0.202777778	0.0	0.201666667	0.0	0	0.210277778	0.0	0.57	0.0	0.260238
47482	10118	1	4	4	3	1	5	0.0	2	2013	11	29	5	19.0	83	1	1	1	1740	0.451944444	0.13	0.291111111	0.0	0.106944444	0.0	0	0.137222222	0.0	0.39	0.0	0.340081
47498	10120	1	2	1	5	1	1	1.0	2	2013	11	29	5	19.0	50	1	1	1	330	0.073333333	0.027222222	0.0	0.0	0.031111111	0.0	0	0.020555556	1.5	0.05	0.0	0.756757
47535	10129	0	2	4	5	1	1	1.0	2	2013	11	29	5	17.08333333	29	0	1	2	16679	4.101388889	1.483611111	0.100833333	0.0	1.162222222	0.083333333	1	1.019722222	3.0	3.95	0.0	0.535821
47553	10135	1	0	4	1	1	1	1.0	2	2013	11	30	6	12.5	46	1	1	1	4629	1.304166667	0.414722222	0.198333333	0.0	0.481111111	0.114166667	1	0.3569444439999999	3.0	1.09	0.0	0.38677
47585	10142	2	0	4	3	1	5	0.0	2	2013	11	30	6	10.0	10	1	0	2	1229	0.3275	0.074444444	0.073333333	0.0	0.133333333	0.0	0	0.065833333	0.0	0.23	0.0	0.0886076
47589	10144	0	1	3	5	6	1	1.0	2	2013	11	30	6	18.0	45	1	0	0	8138	1.856111111	0.528333333	0.109722222	0.183333333	0.0	0.0	0	0.5061111110000001	2.8	1.23	0.0	0.765093
47599	10145	2	0	4	3	2	5	0.0	2	2013	11	30	6	9.5	10	0	0	1	5042	1.362777778	0.405277778	0.175833333	0.1166666669999999	0.041944444	0.1	1	0.2822222219999999	0.0	0.78	0.0	0.186024
47605	10146	0	2	4	3	1	1	1.0	2	2013	11	30	6	12.0	41	0	1	2	1162	0.265555556	0.0841666669999999	0.105	0.0	0.074444444	0.0	0	0.08	1.5	0.2	0.0	0.194444
47643	10155	0	2	4	4	5	1	1.0	2	2013	12	1	7	14.66666667	53	0	1	2	1229	0.325833333	0.099722222	0.123055556	0.0	0.156388889	0.0	0	0.076944444	1.5	0.29	0.0	0.0144403999999999
47662	10158	0	1	4	3	1	1	1.0	2	2013	12	1	7	14.58333333	31	1	1	2	1175	0.351111111	0.094722222	0.151388889	0.0	0.065833333	0.0	0	0.129444444	1.5	0.33	0.0	0.0901288
47665	10159	0	0	4	3	2	5	0.0	2	2013	12	1	7	11.0	77	0	1	2	1758	0.388611111	0.098611111	0.068611111	0.0	0.0855555559999999	0.0	0	0.075555556	0.0	0.22	0.0	0.0588235
47667	10160	0	0	3	3	1	5	0.0	2	2013	12	1	7	11.5	64	1	1	1	3001	0.842777778	0.272222222	0.068888889	0.0	0.283333333	0.0	0	0.278888889	0.0	0.76	0.0	0.207171
47668	10160	0	2	4	3	1	5	0.0	2	2013	12	1	7	16.0	64	1	1	1	2922	0.8230555559999999	0.2525	0.106944444	0.0	0.316666667	0.0	0	0.2638888889999999	0.0	0.79	0.0	0.262105
47672	10162	0	2	4	5	2	1	1.0	2	2013	12	1	7	14.33333333	39	0	1	2	816	0.1769444439999999	0.0925	0.069444444	0.0	0.048888889	0.0	0	0.1175	1.5	0.21	0.0	0.775414
47724	10175	0	5	4	4	1	1	1.0	2	2013	12	2	1	17.0	50	0	1	2	1257	0.3238888889999999	0.094722222	0.252777778	0.0	0.027777778	0.0	0	0.082222222	1.5	0.23	0.0	0.152027
47738	10178	2	1	3	5	2	4	0.5	2	2013	12	2	1	18.0	22	1	1	1	8999	2.0675	0.6477777779999999	0.1719444439999999	0.3	0.0	0.0	0	0.7025	1.95	1.52	10.5	0.65085
47771	10183	1	0	3	2	2	1	1.0	2	2013	12	2	1	12.0	20	0	0	1	13794	3.588333333	1.143055556	0.260833333	0.833333333	0.0	0.1	1	0.547222222	1.5	2.1	0.0	0.288832
47803	10188	0	3	4	3	2	1	1.0	2	2013	12	3	2	10.91666667	53	1	1	1	1285	0.267777778	0.0775	0.081388889	0.05	0.0	0.0	0	0.072777778	1.5	0.17	0.0	0.0839695
47807	10188	0	7	4	3	2	1	1.0	2	2013	12	3	2	17.25	53	1	1	1	1381	0.285833333	0.082222222	0.0577777779999999	0.0	0.066666667	0.0	0	0.072777778	1.5	0.18	0.0	0.152672
47817	10190	1	1	3	5	1	5	0.0	2	2013	12	3	2	15.5	61	0	1	1	14284	3.179166667	0.939444444	0.194444444	0.3	0.0	0.083333333	1	0.993333333	0.0	2.67	0.0	0.529083
47831	10192	1	0	3	1	1	5	0.0	2	2013	12	3	2	5.083333333	70	0	1	1	10526	2.307777778	0.6838888890000001	0.0991666669999999	0.0	0.416666667	0.0	0	0.343055556	0.0	1.42	0.0	0.178138
47835	10193	0	0	3	1	1	1	1.0	2	2013	12	3	2	5.0	42	0	1	1	17914	4.353333333	1.4102777780000002	0.176111111	0.5	0.21	0.256666667	2	0.757222222	6.8	3.1	0.0	0.222671
47843	10194	2	4	3	3	6	4	1.0	2	2013	12	3	2	16.75	18	0	0	0	2806	0.71	0.255	0.0861111109999999	0.0	0.352777778	0.0	0	0.232777778	1.5	0.56	0.0	0.28043
47849	10196	0	1	1	5	6	1	1.0	2	2013	12	3	2	12.5	28	1	1	0	258	0.07	0.0433333329999999	0.013611111	0.0	0.031666667	0.0	0	0.1025	1.5	0.19	10.5	0.379404
47868	10200	0	5	4	5	1	1	1.0	2	2013	12	3	2	13.66666667	46	1	1	1	2028	0.505	0.145555556	0.169722222	0.0	0.156944444	0.0	0	0.138888889	1.5	0.37	0.0	0.312
47876	10200	2	1	3	2	1	2	0.0	2	2013	12	3	2	15.25	16	1	0	1	1819	0.459444444	0.139444444	0.110833333	0.0	0.15	0.0	0	0.115	0.0	0.33	0.0	0.207729
47886	10201	1	1	4	5	1	1	1.0	2	2013	12	3	2	8.666666667000001	53	0	1	1	5352	1.362777778	0.428888889	0.334722222	0.166666667	0.0	0.0	0	0.245833333	1.7	0.89	0.0	0.40791
47900	10206	1	0	3	1	6	1	1.0	2	2013	12	4	3	14.5	23	0	0	0	10660	2.512222222	0.711944444	0.176666667	0.3	0.133333333	0.25	2	0.675277778	6.19	1.75	0.0	0.551625
47943	10215	2	1	1	3	1	1	1.0	2	2013	12	4	3	12.5	23	0	0	1	672	0.1747222219999999	0.055833333	0.048333333	0.0	0.035555556	0.0	0	0.041944444	1.5	0.13	0.0	0.0463576
47968	10218	2	0	4	2	6	5	0.0	2	2013	12	4	3	8.333333332999999	8	1	0	0	2067	0.507777778	0.160833333	0.143333333	0.133333333	0.0	0.083333333	1	0.1794444439999999	0.0	0.37	0.0	0.2260059999999999
47996	10223	2	0	1	2	1	5	0.0	2	2013	12	5	4	9.5	31	0	0	1	945	0.256666667	0.071388889	0.103333333	0.0	0.100277778	0.0	0	0.0675	0.0	0.19	0.0	0.148148
48003	10225	0	3	4	1	1	1	1.0	2	2013	12	5	4	20.18333333	29	1	1	1	3915	0.972777778	0.358611111	0.091944444	0.0	0.2263888889999999	0.0	0	0.1819444439999999	1.5	0.68	0.0	0.112977
48032	10235	1	0	3	1	1	1	1.0	2	2013	12	5	4	7.833333333	40	0	1	1	8902	2.165555556	0.7283333329999999	0.116111111	0.2	0.495833333	0.126388889	1	0.8030555559999999	3.9	1.9	10.5	0.761674
48040	10238	1	1	1	2	1	3	0.0	2	2013	12	5	4	15.5	14	0	0	2	1317	0.3275	0.093888889	0.165	0.0	0.093333333	0.0	0	0.1066666669999999	0.0	0.27	0.0	0.0911458
48042	10239	0	1	3	3	6	5	0.0	2	2013	12	5	4	11.5	69	1	0	0	6050	1.5247222219999998	0.506388889	0.288055556	0.166666667	0.1166666669999999	0.1166666669999999	1	0.429722222	0.0	1.09	0.0	0.385262
48049	10242	0	0	4	3	1	1	1.0	2	2013	12	5	4	11.0	52	1	1	2	5144	1.336111111	0.4194444439999999	0.262222222	0.15	0.161666667	0.1166666669999999	1	0.374722222	3.6	0.98	0.0	0.742031
48051	10243	0	3	4	5	1	5	0.0	2	2013	12	5	4	20.08333333	65	1	1	2	1640	0.427222222	0.1436111109999999	0.211388889	0.0	0.114722222	0.0	0	0.125277778	0.0	0.35	0.0	0.4190689999999999
48053	10243	1	0	4	1	1	1	1.0	2	2013	12	5	4	6.5	27	1	1	2	3548	0.930277778	0.267222222	0.155277778	0.0	0.372222222	0.0	0	0.233888889	1.5	0.7	0.0	0.117577
48054	10243	1	1	4	5	1	1	1.0	2	2013	12	5	4	19.83333333	27	1	1	2	3411	0.8775	0.2725	0.0875	0.0	0.45	0.0	0	0.233333333	1.5	0.66	0.0	0.220238
48055	10243	1	2	4	5	1	1	1.0	2	2013	12	5	4	20.06666667	27	1	1	2	1640	0.427222222	0.1436111109999999	0.211388889	0.0	0.114722222	0.0	0	0.127222222	1.5	0.35	0.0	0.406114
48067	10247	0	1	3	3	6	5	0.0	2	2013	12	5	4	23.5	69	0	1	0	3161	0.848611111	0.328055556	0.083055556	0.1166666669999999	0.0	0.083333333	1	0.307222222	0.0	0.66	0.0	0.6446649999999999
48103	10258	2	1	3	3	1	2	0.0	2	2013	12	7	6	11.0	17	1	0	2	7679	1.779444444	0.580277778	0.200277778	0.0	0.55	0.0	0	0.3483333329999999	0.0	1.37	0.0	0.456938
48179	10277	0	0	4	3	1	1	1.0	2	2013	12	8	7	15.25	46	1	1	1	1578	0.4502777779999999	0.126944444	0.205277778	0.0	0.080555556	0.0	0	0.1155555559999999	1.5	0.37	0.0	0.127404
48199	10284	0	2	1	4	1	1	1.0	2	2013	12	8	7	9.25	37	1	1	2	559	0.1436111109999999	0.051666667	0.061944444	0.0	0.031111111	0.0	0	0.023888889	1.5	0.08	0.0	0.267442
48201	10284	0	4	4	4	1	1	1.0	2	2013	12	8	7	12.5	37	1	1	2	1286	0.295277778	0.0891666669999999	0.036666667	0.0	0.114722222	0.0	0	0.1011111109999999	1.5	0.29	0.0	0.401099
48205	10285	0	1	1	5	6	1	1.0	2	2013	12	8	7	17.0	43	0	0	0	1475	0.3827777779999999	0.133333333	0.2125	0.0	0.098888889	0.0	0	0.0897222219999999	1.5	0.24	0.0	0.28483
48236	10293	0	2	3	3	1	5	0.0	2	2013	12	9	1	14.75	69	1	0	1	1309	0.317777778	0.073333333	0.146944444	0.0	0.075555556	0.0	0	0.113611111	0.0	0.3	0.0	0.0904645
48297	10309	3	1	4	5	1	1	1.0	2	2013	12	9	1	10.0	44	1	1	1	4940	1.313055556	0.416666667	0.130277778	0.083333333	0.25	0.133333333	1	0.290833333	3.0	0.92	0.0	0.211079
48312	10313	0	0	2	2	6	1	1.0	2	2013	12	9	1	11.0	26	1	0	0	3950	1.011666667	0.418611111	0.111111111	0.0	0.477222222	0.074444444	1	0.375833333	3.0	0.82	0.0	0.475979
48325	10316	0	0	3	3	6	5	0.0	2	2013	12	10	2	10.5	76	1	0	0	458	0.15	0.0505555559999999	0.052222222	0.0	0.037222222	0.0	0	0.041666667	0.0	0.1	0.0	0.32
48349	10321	2	0	4	2	6	5	0.0	2	2013	12	10	2	7.666666667	8	0	0	0	9081	2.205277778	0.6125	0.029722222	0.0	0.743611111	0.166666667	1	0.502222222	0.0	1.39	0.0	0.6996680000000001
48358	10324	0	2	4	4	1	1	1.0	2	2013	12	10	2	16.25	56	0	1	2	4317	1.069166667	0.2794444439999999	0.384722222	0.0	0.27	0.109166667	1	0.2725	3.0	1.06	0.0	0.0825688
48376	10326	2	8	1	2	1	1	1.0	2	2013	12	10	2	16.75	21	1	0	1	150	0.058333333	0.034722222	0.024444444	0.0	0.012222222	0.0	0	0.024444444	1.5	0.05	0.0	0.193182
48382	10326	4	3	1	2	1	5	0.0	2	2013	12	10	2	16.75	7	0	0	1	150	0.058333333	0.034722222	0.024444444	0.0	0.012222222	0.0	0	0.024444444	0.0	0.05	0.0	0.193182
48452	10339	1	2	4	3	1	1	1.0	2	2013	12	11	3	23.5	32	1	1	2	3811	0.923611111	0.25	0.165277778	0.0	0.211666667	0.0	0	0.1963888889999999	1.5	0.64	0.0	0.319661
48470	10341	2	5	3	3	1	4	0.0	2	2013	12	11	3	18.0	18	1	0	1	6041	1.539166667	0.4502777779999999	0.2394444439999999	0.25	0.0	0.083333333	1	0.366944444	1.65	1.2	0.0	0.3663889999999999
48493	10348	0	0	1	3	1	5	0.0	2	2013	12	11	3	14.0	65	0	1	1	1854	0.495555556	0.1625	0.186944444	0.0	0.090833333	0.0	0	0.1072222219999999	0.0	0.33	0.0	0.0725388999999999
48506	10349	0	3	4	2	1	1	1.0	2	2013	12	12	4	14.41666667	53	0	1	1	5919	1.5866666669999998	0.489166667	0.0705555559999999	0.0	0.489444444	0.2666666669999999	1	0.355833333	3.0	1.22	0.0	0.161592
48514	10349	3	1	4	2	1	3	0.0	2	2013	12	12	4	15.41666667	11	1	0	1	4625	1.218611111	0.355277778	0.0841666669999999	0.0	0.6333333329999999	0.0	0	0.3475	0.0	1.04	0.0	0.402878
48526	10352	0	3	4	5	1	5	0.0	2	2013	12	12	4	15.0	89	0	1	2	1635	0.370555556	0.104444444	0.010555556	0.0	0.153055556	0.0	0	0.110833333	0.0	0.28	0.0	0.506266
48533	10354	0	4	4	3	1	5	0.0	2	2013	12	12	4	15.0	63	1	1	2	3522	0.882777778	0.276944444	0.100277778	0.0	0.386111111	0.065833333	1	0.225	0.0	0.63	0.0	0.155556
